source,050010,264 bay state road,Academy of federal penitentiary service of russia,Adam mickiewicz university in poznań,Afghanistan,Aga-khan foundation in kyrgyzstan,Agentia pentru stiinta si memorie militara,Agric. and fish,Al-farabi kazakh national university,Albania,Albert-ludwigs-universität freiburg,Algeria,Allameh tabatabaei university,Almaty,American university of central asia,And a member of the board of trustees at the foreign policy research institute,Architectural studio,Argentina,Armenia,Associate member of sage (umr cnrs 7363),Austin,Australia,Austria,Azad islamic university,Azad university,Azerbaijan,Azerbaycan avrasya araştirmalari merkezi başkani,Bangladesh,Belarus,Belgium,Ben-gurion university of the negev,Berlin's humboldt university,Berliner kolleg fur vergleichende geschichte europas,Bi,Bioquímica clínica,Bosnia and herzegovina,Boston college,Boston university,Brazil,Brunei darussalam,Buddhist and tibetan studies,Buffalo state college,Bulevar revolucije 73,Bulgaria,C/o diogenes,Ca 93403-8106,Cameroon,Canada,Canada (fax: +1 613 788 4064),Case western reserve university,Caspian university,Castalia strategic advisors,Center for advanced holocaust studies,Center for the history of literature,Centre for european migration and ethnic studies (cemes),Chatham house,Chile,China,Chinese academy of social sciences,Cnrs paris-berlin,Collaborated in the research,Collabore á l'emission le dessous des cartes,College of art and design,College of letters and science,College of ndu,Colombia,Columbia university,Communication studies program at concordia university,Costa rica,Croatia,Cuba,Cyprus,Czech republic,Daffodil international university,Denmark,Departament de filologia anglesa i alemanya,Department for the humanities,Department of anthropology,Department of constitutional and municipal law of kutafin moscow state law university (msla),Department of economic and social geography of russia,Department of meimo,Department of official publications and normative documents,Department of sociology,Dept. for international development,Des minorités (gdm),Directeur du centre,Durham university,Délégation aux affaires stratégiques,Ecuador,Egypt,Ehess,Emory university,Empirica research and consultancy institute,En mission en lettonie,Eritrea,Estonia,Estonian chamber of commerce and industry,Ethiopia,Eurasia department,European centre of space law,European centre of space law and the french society of air and space law,Faculty of humanities,Faculty of polish philology,Faculty of social sciences,Financial institutes of kfu,Finland,Florida intl. university foundation,France,Freie universität berlin,French polynesia,Friedrich-schiller-univ. jena,Gambia,Geographisches institut der universität innsbruck,Georgetown university,Georgia,German multinational company,Germany,Greece,Gustave eiffel (université paris xii),Hamburger institute für sozialforschung,Hankuk university of foreign studies,Harvard university,Head of the press service at the institute of social and philosophical sciences and mass communications of kazan (volga region) federal university,Hebrew university of jerusalem,History and theory of culture,Hong kong,Humboldt university,Hungary,Høgskolen i lillehammer,Ibm,Iceland,Ii. rákóczi ferenc kárpátaljai magyar főiskola,Inalco,Independent researcher,Independent scholar affiliated with yad vashem,India,Indonesia,Institut de recherche pour le développement (ird),Institut für ge-schichtswissenschaften & europäische ethnologie,Institut für slawistik und hungarologie,Institut für sozialforschune im arbeitsbereich theorie und geschichte der gewalt,Institute of cultural heritage,Institute of political sciences at ilia state university,Institute of world history ras,International and energy studies,International centre for the history and sociology of world war ii and its consequences,International economic law,International eurasian movement,International law association,International union against tuberculosis and lung disease (iuatld),Intervenant en économie à l'essca,Iran,Iraq,Ireland,Iris,Islamic azad university,Ispru,Israel,Isu,Italy,Jadara university,Japan,Jordan,Jsc financial academy,Justus liebig university giessen,Kazakhstan,Kazakhstan astana university miras kazakhstan kazakh national pedagogical university named after abai kazakhstan,Kazan,Kazan (volga region) federal university,Kazan federal university,Kellogg college,Kenya,King's college london,Komazawa university,Kuwait,Kyiv national university of trade and economics,Kyrgyzstan,L.n. gumilyov eurasian national university,La trobe university,Laboratoire de recherche historique rhône-alpes (larhra),Laboratoire de sociologie quantitative (crest-insee),Latvia,Leah greenspan advertising and marketing ltd,Lebanon,Liberia,Lithuania,London school of economics,Los angeles,Ludwig-maximilians university munich,Luxembourg,Ma 01063,Macao,Madagascar,Malaysia,Malta,Mariupol state university,Massachusetts institute of technology,Metropolitan state college of denver,Mexico,Meyers-jdc-brookdale jerusalem,Ministry of foreign affairs,Moldova,Monaco,Mongolia,Montenegro,Morocco,Moscow,Moscow state institute of international relations (mgimo university),Mozambique,Murmansk advanced teachers' college,Museum and documentation center ebreji latvij,Myanmar,National archives and records administration,National institute of water and atmospheric research (niwa,National research university - higher school of economics,National research university higher school of economics,National university lviv polytechnic,National university odessa law academy,National university of singapore,Naval postgraduate school,Nazarbayev university,Netherlands,Netherlands institute for war documentation,New york city,New zealand,Nigeria,North macedonia,Norway,Oman,Osi public health program,Oxford brookes university,Oxford university,P. i. tchaikovsky moscow state conservatoire,Pacific state university,Pakistan,Palestine,Pamukkale un. fef cagdas turk lehceleri ve edebiyatlari bolumu,Paris,Peru,Philippines,Poland,Polish academy of sciences,Portugal,Pro moldova association of historians and political scientists,Promotion/protection of human rights,Qatar,Queen's university,Rand drug policy research center,Ras,Republic of karachai-cherkessia,Research institute of the evangelical lutheran church of finland,Romania,Russian academy of sciences,Russian federation,Russian language teaching methodology institute of philology of moscow state pedagogical university,Saint petersburg state university,San diego state university,Saudi arabia,School of architecture,School of arts &amp,School of humanities and social sciences,School of law,School of modern languages,Science politique a l'inalco,Senegal,Serbia,Sh. yessenov caspian state university of technologies and engineering,Shahid bahonar university of kerman,She is a fellow at the european foundation for democracy. she earned her ph.d. at george mason university,Siece,Sierra leone,Singapore,Slovakia,Slovenia,Slupsku-instytut filologii akademii pomorskiej w slupsku,Soas,Somalia,South africa,South china normal university,South korea,Southeast missouri state university,Spain,Spbu,Sri lanka,St. david's university college,Staatliche technische universität irkutsk,Stanford university,State classical academy,State university,Swaziland,Sweden,Switzerland,Syrian arab republic,Taiwan,Tajikistan,Tallinn university,Tanzania,Taraz innovative humanitarian university,Tarih anabilim dali,Tartu u7die,Tatar state humanitarian and pedagogical university,Tate gallery of modern art,Technical university of berlin,Technische universität münchen,Telewizyjna i teatralna im. leona schillera w łodzi,Texas a and m university,Texas aandm university-corpus christi,Thailand,The birsk branch of the bashkir state university,The economic policy and research center dubai economic council,The george washington university,The ministry of foreign affairs of the russian federation,The new school for social research,The “bath house readings”,Transylvania university,Trinidad and tobago,Tu chemnitz,Tunisia,Turkey,Turkmenistan,Tuvalu,U.s. department of justice,U.s. naval academy,Ucm/instituto de filosofía csic,Uit: the arctic university of norway,Uk,Ukraine,Umr 7220,United arab emirates,United kingdom,United states,United states holocaust memorial museum,Universidad de sevilla,Universiteit utrecht,University at albany state university of new york,University college london,University of arizona,University of basel,University of birmingham,University of bologna,University of bristol,University of calabria,University of central asia,University of delaware,University of florida,University of groningen,University of guilan,University of haifa,University of helsinki,University of islamic sciences,University of kansas,University of latvia,University of leeds,University of london,University of manchester,University of melbourne,University of miami school of architecture,University of michigan,University of minnesota,University of nantes,University of north texas,University of otago,University of pisa,University of pittsburgh,University of rome iii,University of southampton,University of southern california,University of tarbiat modares,University of tehran,University of tennessee,University of toronto,University of tulsa,University of turin,University of tübingen,University of wales swansea,University of washington,University of waterloo,University of wisconsin-madison,University of wolverhampton,University of wyoming,Université des antilles et de la guyane,Université robert schuman,Univerzita konštantína filozofa v nitre filozofická fakulta,Uniwersytet europejski viadrina we frankfurcie n. odra&cedil,Uniwersytet jagielloński w krakowie,Uniwersytet kazimierza wielkiego,Uniwersytet przyrodniczo-humanistyczny w siedlcach,Uppsala university,Uruguay,Us department of state,Uzbekistan,Uzhhorod national university,V.i. vernadsky crimean federal university,Venezuela,Victoria university,Vidal sassoon international center for the study of antisemitism,Viet nam,Villanova university,Vologda institute of law and economics of federal penitentiary service of russia,Vytautas magnus university,Warsaw school for social psychology,World bank,World trade institute,Yale university,York university,Zambia,empty,États-unis d'amérique,Πανεπιστήμιο διεθνών σχέσεων
Albert-ludwigs-universität freiburg,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,2.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,2.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,1.0,
Algeria,,,,,,,,,2.0,2.0,,1.0,,,,,,6.0,16.0,,,131.0,39.0,,,20.0,,1.0,7.0,26.0,,,,,,,,,12.0,,,,,5.0,,,1.0,106.0,1.0,,,,,,1.0,1.0,8.0,88.0,4.0,,,,1.0,,2.0,4.0,,,,4.0,6.0,2.0,53.0,,20.0,,,,,,,,,,,,,,2.0,1.0,,,,,,53.0,,,1.0,,,,,,,61.0,,89.0,,,,,,1.0,25.0,,239.0,22.0,,,,,,,,9.0,,33.0,,,1.0,,,3.0,,65.0,1.0,,,,2.0,,,,1.0,,,,,,,29.0,1.0,19.0,,,,93.0,,96.0,2.0,69.0,5.0,,,123.0,,,,,,,,,1.0,,10.0,,,,,6.0,,,,45.0,,,1.0,7.0,,2.0,3.0,42.0,,,,,8.0,,,7.0,,7.0,,1.0,,,,,,,,,,,,,,,,67.0,,,15.0,5.0,2.0,60.0,,,,,,,30.0,,,,,2.0,49.0,,19.0,,,4.0,,,,,,22.0,,527.0,,,,2.0,1.0,,1.0,,,,,3.0,,,,,,22.0,15.0,7.0,,3.0,,26.0,,40.0,,38.0,,1.0,,,,,,,128.0,49.0,,5.0,13.0,,,,,,,,,,,,1.0,3.0,,,,,2.0,,,,,1.0,41.0,,,,,,,,70.0,,12.0,728.0,1420.0,,,,,,,,,2.0,,,,,,,,,,,,,,1.0,,,,,2.0,1.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,2.0,,,5.0,,,,,,4.0,,,,,1.0,,,,,866.0,1.0,
Allameh tabatabaei university,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,1.0,,,,,,,,,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,1.0,,,,3.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,8.0,,
Almaty,,,,,,,,,,,,,,10.0,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,,
American university of central asia,,,,,,,,,,,,,,,,,,3.0,15.0,,,104.0,22.0,,1.0,22.0,,3.0,9.0,27.0,,,1.0,,,1.0,,,7.0,,,,,4.0,,,4.0,117.0,1.0,,,,,,,,4.0,49.0,,1.0,,,,,,1.0,,,,1.0,3.0,2.0,54.0,,23.0,,,,,,,,,,,,,,,1.0,,,,,,57.0,,,,,,,,,,77.0,,65.0,1.0,,,,1.0,1.0,27.0,1.0,254.0,13.0,,,,,,,,16.0,1.0,30.0,,,,,,1.0,,34.0,1.0,,1.0,,,,1.0,,,,,,,,,20.0,,27.0,,3.0,,63.0,,64.0,,35.0,,,,223.0,,,,,,,,,1.0,,38.0,,,,,8.0,,,,42.0,,,,2.0,,1.0,,14.0,,,,,4.0,,,4.0,1.0,4.0,2.0,1.0,,,,,,,,,,,,,,,,68.0,,,10.0,7.0,1.0,48.0,,,,,,,14.0,,,,1.0,2.0,52.0,,11.0,,,3.0,,1.0,,1.0,,18.0,,398.0,,,,1.0,,,,,,,1.0,3.0,,,,,,17.0,17.0,8.0,,1.0,,6.0,,15.0,,19.0,,,,,,,,,88.0,41.0,,3.0,1.0,,,,,,,,,,,,,1.0,,,,,2.0,,,1.0,,1.0,52.0,1.0,,,1.0,,,,69.0,,3.0,528.0,1127.0,,,,,,,,1.0,,,,,,1.0,,,,,,,,,1.0,,,,,2.0,,,,,1.0,,,,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,1.0,20.0,,,,,,5.0,,,,,1.0,,,,,678.0,1.0,
And a member of the board of trustees at the foreign policy research institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,,,,,,,2.0,3.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,2.0,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,2.0,,
Architectural studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,4.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,6.0,,3.0,,2.0,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,8.0,,,,,1.0,,,,,,,,,,,,,,,2.0,,,,1.0,,,,2.0,,,,,,,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,14.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,
Argentina,,,,,,,,,,7.0,,6.0,,,3.0,,,62.0,76.0,,,804.0,245.0,,,94.0,,6.0,56.0,155.0,,,5.0,1.0,,9.0,,,163.0,,,6.0,,42.0,1.0,,6.0,1019.0,8.0,2.0,,,,,1.0,1.0,64.0,524.0,8.0,5.0,,,2.0,,9.0,60.0,2.0,,5.0,31.0,48.0,21.0,360.0,,149.0,,,,,,,,9.0,1.0,,,5.0,,8.0,4.0,,,,,,562.0,,4.0,2.0,,,2.0,2.0,,,594.0,,527.0,5.0,1.0,,2.0,,5.0,167.0,1.0,1814.0,109.0,,,1.0,3.0,,,,88.0,2.0,304.0,,2.0,12.0,,1.0,10.0,,267.0,9.0,1.0,,,2.0,,2.0,,,10.0,,,,,1.0,47.0,3.0,182.0,1.0,,,555.0,,636.0,,253.0,5.0,,,561.0,3.0,3.0,,,5.0,2.0,,1.0,8.0,,67.0,,1.0,5.0,,132.0,1.0,8.0,,365.0,,4.0,3.0,10.0,,6.0,15.0,60.0,4.0,,,,74.0,,,30.0,2.0,14.0,4.0,1.0,1.0,,,1.0,,,,4.0,,3.0,,,,1.0,,467.0,2.0,,106.0,31.0,1.0,254.0,,,,,,,83.0,6.0,,,10.0,14.0,422.0,,56.0,,,4.0,,1.0,,,3.0,136.0,2.0,4458.0,1.0,,3.0,3.0,2.0,3.0,2.0,,7.0,,9.0,30.0,,,1.0,,,98.0,51.0,47.0,,1.0,,94.0,,98.0,2.0,239.0,,,5.0,,2.0,,,,555.0,256.0,1.0,9.0,20.0,3.0,3.0,,,,1.0,,,,,,1.0,2.0,,2.0,1.0,,2.0,1.0,2.0,4.0,,10.0,252.0,1.0,6.0,,1.0,,,,516.0,3.0,35.0,4961.0,9509.0,,,,,,1.0,,1.0,1.0,1.0,,,1.0,,2.0,,,,1.0,,,,9.0,,2.0,,,6.0,1.0,2.0,,,5.0,,6.0,,,,,6.0,,1.0,,2.0,5.0,1.0,3.0,1.0,,,,,,,,,12.0,2.0,,62.0,,1.0,,,,19.0,2.0,,,3.0,7.0,,,,,5869.0,4.0,
Armenia,,,,,13.0,2.0,,,6.0,22.0,,16.0,,,15.0,,,76.0,454.0,,2.0,1926.0,842.0,,,487.0,,33.0,164.0,556.0,,1.0,16.0,1.0,,25.0,1.0,,168.0,,3.0,1.0,,74.0,1.0,,29.0,2652.0,24.0,1.0,,4.0,,1.0,13.0,1.0,42.0,1483.0,6.0,3.0,,,4.0,5.0,23.0,47.0,3.0,5.0,1.0,73.0,31.0,59.0,1067.0,,490.0,,1.0,1.0,,2.0,,,7.0,5.0,4.0,,9.0,,3.0,27.0,2.0,,2.0,,,2002.0,2.0,16.0,7.0,,,,2.0,1.0,,1590.0,,1434.0,5.0,1.0,3.0,1.0,11.0,7.0,1017.0,,5953.0,272.0,,,,7.0,,8.0,,328.0,9.0,723.0,,,21.0,,2.0,8.0,,564.0,21.0,3.0,2.0,5.0,3.0,,18.0,1.0,,13.0,2.0,,,,2.0,163.0,23.0,538.0,1.0,,,2102.0,2.0,1515.0,,763.0,21.0,,,2800.0,,5.0,,1.0,4.0,5.0,,2.0,23.0,,354.0,,2.0,9.0,,508.0,,34.0,,1283.0,,5.0,13.0,38.0,1.0,17.0,6.0,149.0,20.0,,,,95.0,,2.0,180.0,17.0,87.0,5.0,2.0,4.0,,,2.0,,,,7.0,,4.0,,,,,3.0,1596.0,2.0,4.0,214.0,73.0,8.0,989.0,5.0,2.0,1.0,2.0,,,179.0,6.0,,,2.0,13.0,1194.0,3.0,158.0,,,35.0,1.0,,,7.0,3.0,353.0,,11954.0,,,3.0,26.0,4.0,4.0,7.0,,13.0,,13.0,50.0,,,7.0,,,183.0,142.0,125.0,,4.0,1.0,238.0,,307.0,1.0,439.0,,4.0,9.0,,1.0,,,8.0,1727.0,850.0,,45.0,104.0,2.0,6.0,,1.0,,,5.0,1.0,5.0,,,,20.0,,1.0,3.0,,30.0,,6.0,31.0,,59.0,764.0,14.0,4.0,,,2.0,1.0,,1768.0,6.0,109.0,12158.0,24585.0,1.0,3.0,,2.0,,2.0,,3.0,1.0,3.0,1.0,1.0,2.0,5.0,6.0,,5.0,1.0,2.0,2.0,,,13.0,8.0,3.0,1.0,,8.0,1.0,8.0,2.0,1.0,19.0,,5.0,5.0,,,,7.0,7.0,5.0,3.0,,26.0,1.0,2.0,6.0,,2.0,,2.0,1.0,1.0,,,17.0,1.0,6.0,173.0,,2.0,,,,84.0,1.0,,6.0,4.0,3.0,1.0,2.0,1.0,3.0,14591.0,6.0,
Associate member of sage (umr cnrs 7363),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
Austin,,,,,,,,,,,,,,,,,,,2.0,,,4.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,5.0,1.0,,,,,,,,,3.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,6.0,,7.0,,,,,,,1.0,,24.0,,,,,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,16.0,,1.0,,4.0,,,,1.0,,,,,,,,,,,2.0,,,,,,,,,10.0,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,8.0,,,1.0,,,3.0,,,,,,,,,,,,,3.0,,1.0,,,,,,,,,,,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,17.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,34.0,81.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,,
Australia,35.0,,,22.0,107.0,10.0,,,40.0,128.0,1.0,131.0,3.0,5.0,104.0,,,804.0,1926.0,,4.0,8223.0,4785.0,,14.0,2268.0,,205.0,1020.0,4084.0,14.0,35.0,70.0,38.0,,122.0,18.0,,1545.0,2.0,19.0,53.0,,778.0,1.0,2.0,124.0,19728.0,177.0,23.0,,4.0,7.0,12.0,47.0,41.0,496.0,9985.0,100.0,82.0,,3.0,49.0,28.0,177.0,493.0,42.0,22.0,54.0,593.0,283.0,396.0,7079.0,,3369.0,2.0,25.0,41.0,1.0,8.0,30.0,,54.0,24.0,10.0,3.0,76.0,,93.0,230.0,4.0,,10.0,2.0,,12354.0,3.0,60.0,52.0,3.0,,8.0,37.0,24.0,,12466.0,2.0,10704.0,59.0,26.0,12.0,14.0,44.0,79.0,3889.0,23.0,37480.0,2202.0,,6.0,11.0,81.0,8.0,44.0,9.0,2359.0,48.0,4772.0,1.0,7.0,190.0,,50.0,96.0,3.0,5577.0,330.0,34.0,6.0,45.0,63.0,,51.0,,28.0,121.0,2.0,,8.0,3.0,15.0,1361.0,196.0,3569.0,18.0,39.0,6.0,15421.0,11.0,10948.0,9.0,5458.0,109.0,12.0,,16294.0,25.0,49.0,8.0,10.0,43.0,22.0,6.0,26.0,129.0,,2064.0,,19.0,62.0,,3688.0,17.0,165.0,,8001.0,4.0,43.0,68.0,280.0,14.0,129.0,111.0,1686.0,86.0,,17.0,14.0,712.0,,9.0,837.0,106.0,554.0,43.0,50.0,14.0,,16.0,22.0,,12.0,8.0,36.0,,27.0,,,,13.0,36.0,10419.0,42.0,4.0,1983.0,451.0,27.0,6316.0,27.0,7.0,18.0,38.0,,2.0,1680.0,73.0,,,50.0,138.0,9082.0,31.0,1009.0,1.0,,239.0,20.0,23.0,,40.0,58.0,2820.0,,84572.0,7.0,,52.0,180.0,49.0,86.0,52.0,3.0,93.0,,75.0,563.0,,6.0,38.0,10.0,5.0,1750.0,1138.0,913.0,,40.0,40.0,1809.0,,2711.0,17.0,3597.0,2.0,61.0,53.0,,17.0,9.0,1.0,18.0,11564.0,6050.0,16.0,413.0,385.0,27.0,58.0,,1.0,,7.0,8.0,30.0,6.0,1.0,18.0,17.0,94.0,8.0,2.0,22.0,,128.0,21.0,64.0,111.0,,203.0,5184.0,62.0,62.0,1.0,23.0,9.0,23.0,8.0,11241.0,64.0,682.0,95905.0,194235.0,34.0,21.0,,10.0,15.0,42.0,,39.0,69.0,78.0,3.0,17.0,15.0,11.0,24.0,,9.0,3.0,30.0,56.0,5.0,2.0,146.0,41.0,61.0,11.0,6.0,108.0,4.0,64.0,6.0,3.0,144.0,2.0,67.0,5.0,14.0,6.0,,55.0,33.0,46.0,37.0,24.0,176.0,3.0,27.0,61.0,18.0,4.0,,46.0,22.0,18.0,5.0,,158.0,15.0,56.0,1159.0,,6.0,1.0,1.0,13.0,599.0,21.0,,16.0,18.0,98.0,3.0,8.0,3.0,16.0,119983.0,65.0,
Austria,,,6.0,16.0,17.0,10.0,,,26.0,57.0,,39.0,,,22.0,,,245.0,842.0,,1.0,4785.0,1206.0,,,815.0,,59.0,355.0,1459.0,2.0,19.0,34.0,9.0,,26.0,1.0,,422.0,,8.0,7.0,,253.0,,,50.0,6354.0,49.0,3.0,,7.0,3.0,8.0,21.0,12.0,153.0,3900.0,30.0,20.0,,1.0,25.0,11.0,88.0,139.0,21.0,2.0,13.0,210.0,94.0,123.0,2625.0,2.0,1229.0,,12.0,11.0,,32.0,7.0,,31.0,4.0,8.0,1.0,17.0,,58.0,73.0,1.0,,10.0,,,4994.0,,16.0,25.0,,2.0,1.0,17.0,7.0,,4565.0,5.0,3835.0,13.0,3.0,2.0,1.0,28.0,15.0,1709.0,5.0,15042.0,762.0,,2.0,,35.0,4.0,19.0,2.0,875.0,18.0,1969.0,,,66.0,,13.0,39.0,3.0,1399.0,78.0,18.0,1.0,25.0,19.0,,11.0,,7.0,39.0,,,1.0,,4.0,410.0,54.0,1194.0,1.0,,3.0,4670.0,2.0,4028.0,,1921.0,20.0,12.0,,6119.0,3.0,22.0,4.0,4.0,10.0,11.0,1.0,11.0,51.0,,793.0,,9.0,24.0,,1387.0,3.0,45.0,,3143.0,1.0,12.0,32.0,157.0,1.0,38.0,90.0,394.0,68.0,,2.0,4.0,198.0,,2.0,308.0,33.0,220.0,19.0,6.0,3.0,,3.0,5.0,1.0,5.0,4.0,18.0,,20.0,,,,2.0,13.0,3806.0,18.0,2.0,611.0,122.0,17.0,2253.0,2.0,,2.0,23.0,,,446.0,18.0,,,9.0,52.0,3497.0,23.0,417.0,1.0,,60.0,3.0,5.0,2.0,6.0,12.0,1077.0,,32223.0,4.0,,7.0,41.0,25.0,24.0,25.0,,42.0,,29.0,213.0,,,15.0,2.0,,495.0,559.0,362.0,,8.0,7.0,515.0,,717.0,4.0,1231.0,,5.0,18.0,,5.0,,,7.0,4199.0,2435.0,3.0,128.0,161.0,13.0,28.0,,2.0,,4.0,1.0,12.0,5.0,,6.0,15.0,35.0,4.0,5.0,5.0,,60.0,5.0,19.0,32.0,,62.0,1516.0,46.0,4.0,1.0,5.0,1.0,7.0,5.0,4423.0,32.0,232.0,30409.0,59542.0,18.0,9.0,,2.0,2.0,7.0,,10.0,15.0,24.0,1.0,5.0,3.0,3.0,5.0,,2.0,1.0,4.0,14.0,5.0,3.0,46.0,8.0,29.0,3.0,4.0,12.0,2.0,12.0,,1.0,37.0,,13.0,,,,,20.0,17.0,17.0,12.0,17.0,62.0,,7.0,19.0,2.0,,,16.0,4.0,13.0,4.0,,69.0,7.0,11.0,413.0,,6.0,,,4.0,150.0,6.0,2.0,10.0,7.0,24.0,,4.0,1.0,3.0,38088.0,25.0,
